integrated_code	seed_label	AdjustedWPsize	Articles	WPincubatornew	WPsizeinchars	Realtotalratio	Avggoodpagelength	Population Size	Institutional	Stable	Endangered	Extinct	Digital Support	has_glottolog	has_bible	win11_os_supported	tatoeba_sentences	has_wals	is_macrolanguage	has_wiki
doz	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dpp	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
drb	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
drc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
drd	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
dre	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
drg	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
dri	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
drl	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
drn	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dro	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
drq	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
drr	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
drs	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
drt	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0	0	0	1.6434526764861874	0	0	0
dru	-	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
dry	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
dsb	-	6.792061	3.619302	0.0	6.792061	0.7498798654493032	3.181462	3.0	0.0	0.0	1.0	0.0	3.0	1	0	0	3.196728722623287	1	0	1
dse	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
dsh	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
dsi	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
dsk	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dsl	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dsn	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dso	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
dsq	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dsz	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dta	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
dtb	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
dtd	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
dth	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0.0	0	0	0
dti	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dtk	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dtm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dtn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dto	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
dtp	-	7.135365	3.284882	0.0	7.135365	0.9351323300467048	3.851327	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	3.485295438726089	0	0	1
dtr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
dts	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
dtt	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dtu	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dty	-	6.929417	3.623869	0.0	6.929417	0.5946267237280076	3.319564	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	1
dua	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
dub	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
duc	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
dud	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
due	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	0	0	0
duf	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
dug	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
duh	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dui	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
duj	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
duk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dul	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dum	h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dun	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
duo	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
dup	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
duq	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
dur	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
dus	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
duu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
duv	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
duw	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dux	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
duy	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
duz	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
dva	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dwa	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dwk	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dwl	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dwr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
dws	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	2.0293837776852097	0	0	0
dwu	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0.0	1	0	0
dww	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dwy	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0	0	0	0.0	0	0	0
dwz	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dya	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
dyb	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
dyd	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
dyg	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
dyi	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
dyk	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dym	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dyn	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
dyo	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
dyr	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dyu	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
dyy	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
dza	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dzd	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
dze	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
dzg	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
dzl	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dzn	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
dzo	-	6.676287	3.182985	0.0	6.676287	0.6095800524934383	3.498391	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	1
eaa	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	0.0	0	0	0
ebc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0
ebg	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ebk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0.0	0	0	0
ebo	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ebr	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ebu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
ecr	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ecs	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ecy	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
eee	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
efa	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
efe	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
efi	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
ega	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
egl	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	2.1583624920952498	1	0	0
egm	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0
ego	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
egy	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ehs	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ehu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
eip	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
eit	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
eiv	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
eja	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
eka	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ekb	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
eke	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ekg	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
eki	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ekk	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	3.0	1	0	0	0.0	1	0	0
ekl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ekm	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
eko	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
ekp	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ekr	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
eky	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
ele	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
elh	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
eli	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
elk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ell	t	9.182515	5.56334	0.0	9.182515	0.6692995810113124	3.621644	7.0	1.0	0.0	0.0	0.0	3.0	1	0	0	4.611808247276516	1	0	1
elm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
elo	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
elp	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
elu	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
elx	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ema	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
emb	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
eme	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
emg	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
emi	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
emk	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
emm	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	0	0.0	0	0	0
emn	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
emo	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
emp	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
emq	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ems	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
emu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
emw	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
emx	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	1.0791812460476249	0	0	0
emy	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
emz	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ena	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
enb	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
enc	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
end	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
enf	-	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
eng	g	10.821059	7.270846	0.0	10.821059	0.3654410950084554	3.555442	9.0	1.0	0.0	0.0	0.0	0.0	1	1	1	6.302414055863433	1	0	1
enh	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
enl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
enm	h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	2.1903316981702914	0	0	0
enn	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
eno	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
enq	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
enr	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
enu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
env	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
enw	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
enx	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
eot	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
epi	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
epo	-	9.058918	5.786124	0.0	9.058918	0.5933472532219742	3.278161	5.0	1.0	0.0	0.0	0.0	3.0	1	0	0	5.9035913076615545	0	0	1
era	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
erg	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
erh	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
eri	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
erk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
ero	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
err	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
ers	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ert	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
erw	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ese	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
esg	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
esh	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
esi	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
esk	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	0	0	0
esl	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
esm	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
esn	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
